Date,OrderID,Customer,Region,Channel,Segment,Category,Product,Quantity,UnitPrice,Discount,Sales,Cost,Profit,MarketingSpend,CustomerSince
2026-05-08,ORD-104843,C-4917,North America,Social,Enterprise,Home,Beacon Lamp,5,192,0.03,931.2,721.65,209.55,64.22,2023-03-07
2026-05-08,ORD-104844,C-4311,APAC,Email,SMB,Home,Beacon Lamp,1,192,0,192,144.33,47.67,19.24,2024-12-26
2026-05-08,ORD-104845,C-4386,LATAM,Organic,Consumer,Home,Nest Sensor,1,64,0.08,58.88,34.28,24.6,0,2023-10-17
2026-05-08,ORD-104846,C-4794,APAC,Social,Consumer,Home,Vista Hub,3,214,0,642,454.55,187.45,,2023-04-24
2026-05-08,ORD-104847,C-4285,LATAM,Paid Search,SMB,Accessories,Orbit Dock,1,208,0.04751824817518248,198.12,119.97,78.15,35.91,2024-06-28
2026-05-08,ORD-104848,C-4358,North America,Organic,Enterprise,Accessories,Orbit Dock,2,208,0,416,239.93,176.07,0,2025-04-23
2026-05-08,ORD-104849,C-4180,EMEA,Paid Search,Enterprise,Wearables,Pulse Band,9,105,0.04751824817518248,900.1,507.51,392.59,163.17,2023-03-13
2026-05-08,ORD-104850,C-4522,North America,Paid Search,Enterprise,Audio,Halo Headset,7,125,0.1475182481751825,745.92,508.35,237.57,135.22,2023-07-04
2026-05-08,ORD-104851,C-4757,APAC,Paid Search,SMB,Audio,Halo Headset,3,125,0.04751824817518248,357.18,217.87,139.31,64.75,2025-07-23
2026-05-08,ORD-104852,C-4852,APAC,Organic,Enterprise,Accessories,Shield Case,1,204,0,204,137.89,66.11,0,2025-04-06
2026-05-08,ORD-104853,C-4740,EMEA,Email,Consumer,Accessories,Shield Case,3,204,0,612,413.67,198.33,51.48,2023-04-21
2026-05-08,ORD-104854,C-4157,APAC,Email,Consumer,Accessories,Shield Case,1,204,0.09,185.64,137.89,47.75,11.86,2023-10-27
2026-05-09,ORD-104855,C-4497,EMEA,Affiliate,Consumer,Wearables,Aura Watch,3,329,0.17463503649635034,814.64,596.07,218.57,51.32,2025-05-16
2026-05-09,ORD-104856,C-4315,EMEA,Affiliate,SMB,Accessories,Flux Cable,3,93,0.04,267.84,171.28,96.56,24.87,2025-08-01
2026-05-09,ORD-104857,C-4398,EMEA,Email,SMB,Home,Vista Hub,3,214,0,642,454.55,187.45,63.61,2024-05-21
2026-05-09,ORD-104858,C-4715,North America,Social,Consumer,Wearables,Pulse Band,3,105,0,315,169.17,145.83,25.01,2025-03-23
2026-05-09,ORD-104859,C-4416,APAC,Paid Search,Consumer,Accessories,Flux Cable,2,93,0.04762773722627737,177.14,114.19,62.95,32.14,2024-08-17
2026-05-09,ORD-104860,C-4619,APAC,Affiliate,SMB,Home,Vista Hub,3,214,0,642,454.55,187.45,50.23,2025-07-14
2026-05-09,ORD-104861,C-4440,North America,Social,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,16.25,2025-04-24
2026-05-09,ORD-104862,C-4672,North America,Affiliate,Enterprise,Home,Vista Hub,8,214,0.07,1592.16,1212.14,380.02,143.39,2024-10-01
2026-05-10,ORD-104863,C-4677,North America,Organic,SMB,Accessories,Orbit Dock,2,208,0.01,411.84,239.93,171.91,0,2024-04-05
2026-05-10,ORD-104864,C-4594,North America,Organic,Consumer,Wearables,Aura Watch,1,329,0.285036496350365,235.22,198.74,36.48,0,2025-05-04
2026-05-10,ORD-104865,C-4347,North America,Affiliate,Consumer,Wearables,Pulse Band,3,105,0,315,169.17,145.83,23.56,2025-08-04
2026-05-10,ORD-104866,C-4425,LATAM,Affiliate,Enterprise,Home,Nest Sensor,3,64,0,192,102.83,89.17,14.7,2023-09-17
2026-05-10,ORD-104867,C-4546,EMEA,Organic,SMB,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,0,2023-01-28
2026-05-10,ORD-104868,C-4315,EMEA,Paid Search,SMB,Home,Beacon Lamp,1,192,0.047737226277372265,182.83,144.33,38.5,33.2,2023-06-19
2026-05-10,ORD-104869,C-4958,North America,Affiliate,Enterprise,Wearables,Aura Watch,1,329,0.17503649635036497,271.41,198.74,72.67,24.86,2023-11-23
2026-05-10,ORD-104870,C-4471,LATAM,Paid Search,Enterprise,Audio,Echo Buds,6,79,0.12773722627737227,413.45,341.29,72.16,75.08,2023-06-01
2026-05-10,ORD-104871,C-4705,North America,Affiliate,Enterprise,Home,Beacon Lamp,2,192,0.02,376.32,288.66,87.66,35.56,2023-09-02
2026-05-10,ORD-104872,C-4980,North America,Affiliate,SMB,Audio,Halo Headset,3,125,0,375,217.87,157.13,35.17,2024-09-13
2026-05-10,ORD-104873,C-4793,North America,Social,Consumer,Audio,Halo Headset,1,125,0,125,72.62,52.38,9.14,2024-07-02
2026-05-10,ORD-104874,C-4501,EMEA,Organic,SMB,Home,Nest Sensor,1,64,0.05,60.8,34.28,26.52,0,2023-11-25
2026-05-10,ORD-104875,C-4363,North America,Organic,Enterprise,Audio,Echo Buds,5,79,0.03,383.15,284.41,98.74,0,2024-04-08
2026-05-10,ORD-104876,C-4980,North America,Email,Enterprise,Audio,Echo Buds,5,79,0,395,284.41,110.59,34.6,2025-08-21
2026-05-10,ORD-104877,C-4313,EMEA,Email,Enterprise,Wearables,Nimbus Ring,8,245,0.05,1862,1430.56,431.44,134.57,2024-12-14
2026-05-10,ORD-104878,C-4934,North America,Affiliate,SMB,Accessories,Flux Cable,3,93,0.03,270.63,171.28,99.35,28.8,2024-04-06
2026-05-10,ORD-104879,C-4882,APAC,Paid Search,Consumer,Audio,Echo Buds,2,79,0.047737226277372265,150.46,113.76,36.7,27.32,2023-05-18
2026-05-10,ORD-104880,C-4830,North America,Social,SMB,Accessories,Orbit Dock,1,208,0.09,189.28,119.97,69.31,18.65,2024-10-23
2026-05-10,ORD-104881,C-4377,LATAM,Paid Search,SMB,Home,Beacon Lamp,1,192,0.16773722627737225,159.79,144.33,15.46,29.02,2023-08-18
2026-05-10,ORD-104882,C-4175,APAC,Email,Consumer,Audio,Echo Buds,2,79,0.09,143.78,113.76,30.02,12.6,2023-08-19
2026-05-11,ORD-104883,C-4547,LATAM,Affiliate,Enterprise,Accessories,Flux Cable,5,93,0,465,285.47,179.53,38.53,2023-08-14
2026-05-11,ORD-104884,C-4353,EMEA,Email,SMB,Home,Beacon Lamp,1,192,0.04,184.32,144.33,39.99,15.99,2024-11-20
2026-05-11,ORD-104885,C-4805,North America,Email,Consumer,Accessories,Orbit Dock,3,208,0,624,359.9,264.1,39.01,2023-05-06
2026-05-11,ORD-104886,C-4541,APAC,Affiliate,Enterprise,Home,Nest Sensor,8,64,0,512,274.22,237.78,55.59,2023-06-19
2026-05-11,ORD-104887,C-4511,North America,Affiliate,Enterprise,Accessories,Shield Case,4,204,0.03,791.52,551.56,239.96,57.98,2024-01-17
2026-05-11,ORD-104888,C-4138,North America,Social,Consumer,Home,Beacon Lamp,2,192,0.1,345.6,288.66,56.94,21.94,2025-06-20
2026-05-11,ORD-104889,C-4381,APAC,Affiliate,Enterprise,Wearables,Aura Watch,1,329,0.17543795620437957,271.28,198.78,72.5,26.08,2024-06-21
2026-05-11,ORD-104890,C-4490,North America,Affiliate,Consumer,Audio,Echo Buds,3,79,0,237,170.65,66.35,15.15,2023-09-19
2026-05-11,ORD-104891,C-4225,North America,Email,SMB,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,12.69,2023-01-21
2026-05-11,ORD-104892,C-4930,EMEA,Affiliate,SMB,Wearables,Pulse Band,1,105,0,105,56.39,48.61,10.11,2024-08-20
2026-05-11,ORD-104893,C-4499,EMEA,Paid Search,Consumer,Accessories,Flux Cable,3,93,0.15784671532846717,234.96,171.28,63.68,42.71,2024-08-20
2026-05-11,ORD-104894,C-4369,EMEA,Affiliate,Consumer,Accessories,Flux Cable,2,93,0.13,161.82,114.19,47.63,10.77,2023-10-30
2026-05-11,ORD-104895,C-4183,EMEA,Social,Enterprise,Home,Beacon Lamp,9,192,0,1728,1298.98,429.02,181.71,2023-09-28
2026-05-11,ORD-104896,C-4896,APAC,Paid Search,SMB,Wearables,Aura Watch,2,329,0.3632846715328467,418.96,397.56,21.4,76.15,2024-11-02
2026-05-11,ORD-104897,C-4124,North America,Affiliate,Consumer,Home,Vista Hub,2,214,0,428,303.03,124.97,44.12,2024-09-24
2026-05-11,ORD-104898,C-4656,LATAM,Organic,SMB,Accessories,Orbit Dock,2,208,0.09,378.56,239.93,138.63,0,2025-04-04
2026-05-11,ORD-104899,C-4659,LATAM,Email,SMB,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,43.22,2023-01-13
2026-05-12,ORD-104900,C-4417,North America,Organic,SMB,Wearables,Nimbus Ring,3,245,0.12,646.8,536.46,110.34,0,2023-05-12
2026-05-12,ORD-104901,C-4358,EMEA,Email,SMB,Wearables,Aura Watch,1,329,0.17583941605839415,271.15,198.83,72.32,18.65,2024-12-28
2026-05-12,ORD-104902,C-4880,North America,Paid Search,Enterprise,Accessories,Orbit Dock,4,208,0.04795620437956204,792.1,479.87,312.23,144.11,2023-10-06
2026-05-12,ORD-104903,C-4589,North America,Organic,Enterprise,Home,Beacon Lamp,7,192,0,1344,1010.32,333.68,0,2023-03-23
2026-05-12,ORD-104904,C-4774,LATAM,Paid Search,Consumer,Audio,Echo Buds,1,79,0.04795620437956204,75.21,56.88,18.33,13.68,2023-03-01
2026-05-12,ORD-104905,C-4230,LATAM,Affiliate,SMB,Wearables,Nimbus Ring,2,245,0.12,431.2,357.64,73.56,28.99,2023-08-23
2026-05-12,ORD-104906,C-4448,LATAM,Social,Consumer,Wearables,Nimbus Ring,3,245,0.12,646.8,536.46,110.34,52.06,2023-05-20
2026-05-12,ORD-104907,C-4546,LATAM,Organic,Enterprise,Accessories,Flux Cable,6,93,0.11,496.62,342.57,154.05,0,2023-01-21
2026-05-12,ORD-104908,C-4524,EMEA,Email,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,22.43,2024-08-31
2026-05-12,ORD-104909,C-4509,North America,Paid Search,SMB,Wearables,Pulse Band,1,105,0.04795620437956204,99.96,56.39,43.57,18.19,2023-04-17
2026-05-12,ORD-104910,C-4908,EMEA,Organic,SMB,Audio,Halo Headset,1,125,0.07,116.25,72.62,43.63,0,2025-03-08
2026-05-12,ORD-104911,C-4394,APAC,Paid Search,SMB,Wearables,Nimbus Ring,2,245,0.04795620437956204,466.5,357.64,108.86,84.87,2023-05-11
2026-05-12,ORD-104912,C-4636,APAC,Affiliate,Consumer,Wearables,Aura Watch,1,329,0.19583941605839414,264.57,198.83,65.74,22.91,2025-04-29
2026-05-12,ORD-104913,C-4316,LATAM,Email,Enterprise,Accessories,Flux Cable,5,93,0.14,399.9,285.47,114.43,35.05,2023-03-27
2026-05-12,ORD-104914,C-4866,North America,Organic,Consumer,Wearables,Pulse Band,2,105,0,210,112.78,97.22,0,2025-01-02
2026-05-12,ORD-104915,C-4363,North America,Affiliate,SMB,Wearables,Nimbus Ring,2,245,0.11,436.1,357.64,78.46,47.77,2025-08-03
2026-05-13,ORD-104916,C-4203,EMEA,Social,Consumer,Accessories,Shield Case,2,204,0.1,367.2,275.78,91.42,35.75,2024-05-24
2026-05-13,ORD-104917,C-4119,North America,Paid Search,Enterprise,Audio,Halo Headset,1,125,0.04806569343065693,118.99,72.62,46.37,21.67,2023-02-14
2026-05-13,ORD-104918,C-4237,EMEA,Social,SMB,Wearables,Aura Watch,3,329,0.17624087591240878,813.05,596.61,216.44,86.56,2024-09-20
2026-05-13,ORD-104919,C-4995,LATAM,Email,SMB,Accessories,Orbit Dock,1,208,0.11,185.12,119.97,65.15,11.35,2024-08-28
2026-05-13,ORD-104920,C-4484,North America,Social,Consumer,Home,Nest Sensor,1,64,0.04,61.44,34.28,27.16,4.98,2023-03-07
2026-05-13,ORD-104921,C-4521,APAC,Affiliate,SMB,Accessories,Orbit Dock,3,208,0,624,359.9,264.1,61.53,2023-01-28
2026-05-13,ORD-104922,C-4986,EMEA,Affiliate,Consumer,Audio,Echo Buds,3,79,0.08,218.04,170.65,47.39,15.47,2025-09-20
2026-05-13,ORD-104923,C-4108,EMEA,Affiliate,Enterprise,Home,Beacon Lamp,1,192,0,192,144.33,47.67,19.86,2023-12-16
2026-05-13,ORD-104924,C-4677,LATAM,Affiliate,Enterprise,Home,Beacon Lamp,1,192,0,192,144.33,47.67,11.89,2023-10-21
2026-05-13,ORD-104925,C-4461,APAC,Email,SMB,Audio,Halo Headset,2,125,0.07,232.5,145.24,87.26,23.91,2024-10-27
2026-05-13,ORD-104926,C-4640,North America,Affiliate,Enterprise,Home,Nest Sensor,5,64,0.12,281.6,171.39,110.21,20.14,2024-04-20
2026-05-13,ORD-104927,C-4580,EMEA,Email,Consumer,Accessories,Orbit Dock,2,208,0.09,378.56,239.93,138.63,40.33,2023-11-25
2026-05-13,ORD-104928,C-4104,APAC,Affiliate,Consumer,Home,Vista Hub,2,214,0,428,303.03,124.97,42.16,2025-04-30
2026-05-13,ORD-104929,C-4857,LATAM,Social,SMB,Wearables,Pulse Band,2,105,0,210,112.78,97.22,21.93,2023-04-24
2026-05-13,ORD-104930,C-4671,LATAM,Social,Enterprise,Wearables,Pulse Band,2,105,0,210,112.78,97.22,19.82,2023-07-11
2026-05-13,ORD-104931,C-4929,LATAM,Paid Search,Consumer,Home,Vista Hub,1,214,0.04806569343065693,203.71,151.52,52.19,37.1,2025-01-02
2026-05-13,ORD-104932,C-4383,North America,Paid Search,Enterprise,Wearables,Aura Watch,8,329,0.2243065693430657,2041.63,1590.96,450.67,371.78,2023-02-12
2026-05-14,ORD-104933,C-4931,APAC,Social,Enterprise,Accessories,Orbit Dock,2,208,0.12,366.08,239.93,126.15,25.32,2025-03-31
2026-05-14,ORD-104934,C-4165,LATAM,Social,Consumer,Wearables,Aura Watch,2,329,0.18664233576642336,535.19,397.83,137.36,57.98,2025-03-19
2026-05-14,ORD-104935,C-4678,APAC,Organic,Consumer,Home,Vista Hub,1,214,0,214,151.52,62.48,0,2025-08-29
2026-05-14,ORD-104936,C-4750,LATAM,Organic,Consumer,Audio,Halo Headset,2,125,0,250,145.24,104.76,0,2025-02-04
2026-05-14,ORD-104937,C-4341,EMEA,Social,SMB,Home,Vista Hub,3,214,0,642,454.55,187.45,58.66,2023-07-20
2026-05-14,ORD-104938,C-4948,EMEA,Social,Consumer,Home,Nest Sensor,2,64,0.12,112.64,68.56,44.08,11.55,2023-12-08
2026-05-14,ORD-104939,C-4370,EMEA,Organic,Enterprise,Accessories,Orbit Dock,4,208,0.01,823.68,479.87,343.81,0,2024-12-22
2026-05-14,ORD-104940,C-4400,LATAM,Paid Search,SMB,Accessories,Shield Case,1,204,0.07817518248175181,188.05,137.89,50.16,34.27,2025-01-23
2026-05-14,ORD-104941,C-4273,EMEA,Organic,Enterprise,Home,Vista Hub,7,214,0,1498,1060.62,437.38,0,2023-03-07
2026-05-14,ORD-104942,C-4708,North America,Email,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,12.53,2023-08-10
2026-05-14,ORD-104943,C-4971,North America,Email,Consumer,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,14.97,2025-02-03
2026-05-14,ORD-104944,C-4519,APAC,Social,Enterprise,Home,Nest Sensor,5,64,0,320,171.39,148.61,30.98,2023-12-15
2026-05-14,ORD-104945,C-4235,North America,Email,Enterprise,Accessories,Orbit Dock,4,208,0.02,815.36,479.87,335.49,73.54,2024-12-20
2026-05-14,ORD-104946,C-4638,North America,Affiliate,Consumer,Wearables,Aura Watch,1,329,0.17664233576642335,270.88,198.92,71.96,18.75,2024-04-11
2026-05-14,ORD-104947,C-4456,LATAM,Email,Enterprise,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,16.33,2024-02-25
2026-05-14,ORD-104948,C-4174,LATAM,Social,Enterprise,Audio,Echo Buds,5,79,0,395,284.41,110.59,37.25,2023-04-02
2026-05-15,ORD-104949,C-4436,EMEA,Social,Consumer,Audio,Halo Headset,1,125,0,125,72.62,52.38,11.57,2023-08-31
2026-05-15,ORD-104950,C-4986,EMEA,Social,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,17.07,2025-07-18
2026-05-15,ORD-104951,C-4667,North America,Organic,Enterprise,Accessories,Flux Cable,6,93,0.08,513.36,342.57,170.79,0,2023-03-06
2026-05-15,ORD-104952,C-4931,EMEA,Paid Search,Consumer,Home,Nest Sensor,2,64,0.18828467153284673,103.9,68.56,35.34,18.95,2023-09-26
2026-05-15,ORD-104953,C-4415,LATAM,Social,Enterprise,Accessories,Shield Case,6,204,0,1224,827.34,396.66,78.79,2023-10-24
2026-05-15,ORD-104954,C-4859,APAC,Email,Enterprise,Home,Vista Hub,8,214,0.07,1592.16,1212.14,380.02,,2023-01-07
2026-05-15,ORD-104955,C-4721,EMEA,Organic,SMB,Audio,Halo Headset,3,125,0,375,217.87,157.13,0,2023-11-30
2026-05-15,ORD-104956,C-4291,LATAM,Email,SMB,Home,Beacon Lamp,2,192,0.13,334.08,288.66,45.42,26.02,2025-03-08
2026-05-15,ORD-104957,C-4938,APAC,Organic,SMB,Audio,Halo Headset,3,125,0.01,371.25,217.87,153.38,0,2024-06-15
2026-05-15,ORD-104958,C-4876,EMEA,Paid Search,SMB,Audio,Halo Headset,1,125,0.04828467153284671,118.96,72.62,46.34,21.7,2023-03-28
2026-05-15,ORD-104959,C-4214,APAC,Organic,SMB,Home,Vista Hub,1,214,0,214,151.52,62.48,0,2023-12-15
2026-05-15,ORD-104960,C-4244,LATAM,Organic,Consumer,Audio,Halo Headset,2,125,0.01,247.5,145.24,102.26,0,2024-01-29
2026-05-15,ORD-104961,C-4514,APAC,Organic,Enterprise,Accessories,Flux Cable,4,93,0,372,228.38,143.62,0,2024-02-17
2026-05-15,ORD-104962,C-4613,EMEA,Email,Consumer,Home,Vista Hub,2,214,0,428,303.03,124.97,41.86,2023-03-26
2026-05-15,ORD-104963,C-4646,LATAM,Social,Consumer,Wearables,Aura Watch,1,329,0.31704379562043794,224.69,198.97,25.72,16.95,2023-11-12
2026-05-15,ORD-104964,C-4985,LATAM,Email,SMB,Home,Vista Hub,3,214,0,642,454.55,187.45,59.54,2024-05-14
2026-05-15,ORD-104965,C-4904,EMEA,Social,Enterprise,Wearables,Aura Watch,4,329,0.17704379562043795,1083.01,795.84,287.17,67.25,2024-09-18
2026-05-16,ORD-104966,C-4106,APAC,Email,SMB,Accessories,Flux Cable,1,93,0.11,82.77,57.09,25.68,8.07,2024-12-24
2026-05-16,ORD-104967,C-4510,APAC,Social,SMB,Home,Vista Hub,3,214,0.09,584.22,454.55,129.67,60.13,2024-12-20
2026-05-16,ORD-104968,C-4195,EMEA,Affiliate,SMB,Home,Nest Sensor,2,64,0,128,68.56,59.44,10.44,2024-12-29
2026-05-16,ORD-104969,C-4556,LATAM,Paid Search,Enterprise,Home,Beacon Lamp,3,192,0.11839416058394162,507.8,432.99,74.81,92.72,2023-11-05
2026-05-16,ORD-104970,C-4481,North America,Organic,SMB,Wearables,Aura Watch,3,329,0.30744525547445256,683.55,597.03,86.52,0,2025-03-11
2026-05-16,ORD-104971,C-4501,LATAM,Paid Search,Enterprise,Accessories,Flux Cable,9,93,0.0483941605839416,796.49,513.85,282.64,145.43,2024-03-21
2026-05-16,ORD-104972,C-4927,North America,Paid Search,Enterprise,Audio,Echo Buds,6,79,0.1783941605839416,389.44,341.29,48.15,71.11,2023-05-28
2026-05-16,ORD-104973,C-4289,LATAM,Affiliate,SMB,Wearables,Aura Watch,2,329,0.19744525547445255,528.08,398.01,130.07,37.52,2024-04-28
2026-05-16,ORD-104974,C-4864,North America,Email,Enterprise,Accessories,Orbit Dock,2,208,0,416,239.93,176.07,26.62,2023-08-14
2026-05-16,ORD-104975,C-4975,EMEA,Paid Search,SMB,Home,Beacon Lamp,1,192,0.0483941605839416,182.71,144.33,38.38,33.36,2024-08-08
2026-05-16,ORD-104976,C-4483,EMEA,Paid Search,Consumer,Audio,Echo Buds,2,79,0.0483941605839416,150.35,113.76,36.59,27.45,2024-11-23
2026-05-16,ORD-104977,C-4897,EMEA,Affiliate,SMB,Accessories,Orbit Dock,3,208,0.07,580.32,359.9,220.42,54.99,2023-06-20
2026-05-16,ORD-104978,C-4993,APAC,Email,Consumer,Audio,Echo Buds,2,79,0,158,113.76,44.24,16.3,2023-01-09
2026-05-16,ORD-104979,C-4328,APAC,Email,SMB,Home,Nest Sensor,1,64,0.05,60.8,34.28,26.52,6.6,2025-07-23
2026-05-17,ORD-104980,C-4334,LATAM,Affiliate,Enterprise,Home,Vista Hub,9,214,0,1926,1363.66,562.34,158.97,2024-04-26
2026-05-17,ORD-104981,C-4835,North America,Paid Search,SMB,Wearables,Pulse Band,1,105,0.0485036496350365,99.91,56.39,43.52,18.26,2025-03-23
2026-05-17,ORD-104982,C-4264,EMEA,Email,Enterprise,Wearables,Nimbus Ring,2,245,0.09,445.9,357.64,88.26,31.15,2025-09-01
2026-05-17,ORD-104983,C-4885,LATAM,Social,Enterprise,Audio,Echo Buds,6,79,0,474,341.29,132.71,46.59,2023-06-09
2026-05-17,ORD-104984,C-4761,APAC,Email,Enterprise,Home,Nest Sensor,6,64,0,384,205.67,178.33,25.57,2023-03-04
2026-05-17,ORD-104985,C-4134,LATAM,Social,SMB,Home,Nest Sensor,1,64,0,64,34.28,29.72,6.4,2023-04-06
2026-05-17,ORD-104986,C-4854,APAC,Affiliate,Consumer,Wearables,Pulse Band,1,105,0,105,56.39,48.61,8.36,2023-11-15
2026-05-17,ORD-104987,C-4519,LATAM,Email,SMB,Wearables,Pulse Band,3,105,0.02,308.7,169.17,139.53,24.57,2025-01-13
2026-05-17,ORD-104988,C-4450,North America,Paid Search,Enterprise,Home,Vista Hub,7,214,0.0485036496350365,1425.34,1060.62,364.72,260.49,2024-03-28
2026-05-17,ORD-104989,C-4712,LATAM,Affiliate,Enterprise,Accessories,Orbit Dock,7,208,0,1456,839.77,616.23,105.69,2023-11-24
2026-05-17,ORD-104990,C-4187,EMEA,Affiliate,SMB,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,20.06,2023-07-26
2026-05-17,ORD-104991,C-4163,LATAM,Email,Consumer,Home,Vista Hub,1,214,0.13,186.18,151.52,34.66,20.38,2025-08-07
2026-05-17,ORD-104992,C-4605,EMEA,Paid Search,Consumer,Audio,Echo Buds,1,79,0.1985036496350365,63.32,56.88,6.44,11.57,2025-04-04
2026-05-17,ORD-104993,C-4802,APAC,Social,Consumer,Home,Beacon Lamp,1,192,0,192,144.33,47.67,16.7,2025-01-24
2026-05-17,ORD-104994,C-4849,LATAM,Paid Search,Enterprise,Accessories,Orbit Dock,4,208,0.0485036496350365,791.64,479.87,311.77,144.68,2023-07-26
2026-05-17,ORD-104995,C-4771,LATAM,Paid Search,SMB,Wearables,Nimbus Ring,3,245,0.1085036496350365,655.25,536.46,118.79,119.75,2025-04-21
2026-05-17,ORD-104996,C-4816,EMEA,Paid Search,Enterprise,Audio,Halo Headset,7,125,0.0485036496350365,832.56,508.35,324.21,152.15,2025-06-10
2026-05-18,ORD-104997,C-4977,LATAM,Affiliate,Enterprise,Accessories,Flux Cable,7,93,0,651,399.66,251.34,61.12,2025-06-24
2026-05-18,ORD-104998,C-4963,LATAM,Paid Search,Consumer,Accessories,Flux Cable,3,93,0.05861313868613139,262.65,171.28,91.37,48.04,2025-03-31
2026-05-18,ORD-104999,C-4282,LATAM,Organic,SMB,Audio,Halo Headset,1,125,0,125,72.62,52.38,0,2023-06-26
2026-05-18,ORD-105000,C-4664,APAC,Affiliate,SMB,Wearables,Aura Watch,1,329,0.17824817518248176,270.36,199.1,71.26,25.73,2024-06-17
2026-05-18,ORD-105001,C-4378,APAC,Organic,SMB,Accessories,Flux Cable,1,93,0.09,84.63,57.09,27.54,0,2024-02-22
2026-05-18,ORD-105002,C-4568,North America,Organic,Enterprise,Home,Vista Hub,9,214,0,1926,1363.66,562.34,0,2023-10-05
2026-05-18,ORD-105003,C-4572,North America,Social,Enterprise,Home,Nest Sensor,8,64,0.06,481.28,274.22,207.06,38.05,2023-08-29
2026-05-18,ORD-105004,C-4881,North America,Organic,SMB,Wearables,Pulse Band,2,105,0,210,112.78,97.22,0,2025-08-18
2026-05-18,ORD-105005,C-4871,EMEA,Affiliate,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,48.02,2023-09-02
2026-05-18,ORD-105006,C-4284,EMEA,Social,Consumer,Home,Vista Hub,2,214,0.06,402.32,303.03,99.29,29.61,2024-07-04
2026-05-18,ORD-105007,C-4697,EMEA,Social,SMB,Home,Nest Sensor,3,64,0,192,102.83,89.17,15.74,2024-05-24
2026-05-18,ORD-105008,C-4632,EMEA,Email,Consumer,Wearables,Pulse Band,1,105,0.01,103.95,56.39,47.56,6.93,2025-08-26
2026-05-18,ORD-105009,C-4259,North America,Social,SMB,Home,Nest Sensor,3,64,0,192,102.83,89.17,20.13,2025-07-04
2026-05-19,ORD-105010,C-4660,APAC,Organic,SMB,Wearables,Pulse Band,1,105,0.11,93.45,56.39,37.06,0,2023-08-25
2026-05-19,ORD-105011,C-4639,North America,Organic,SMB,Accessories,Orbit Dock,1,208,0.03,201.76,119.97,81.79,0,2024-10-04
2026-05-19,ORD-105012,C-4919,North America,Paid Search,Consumer,Home,Vista Hub,2,214,0.06872262773722627,398.59,303.03,95.56,72.98,2025-01-24
2026-05-19,ORD-105013,C-4746,APAC,Paid Search,Consumer,Audio,Echo Buds,3,79,0.17872262773722628,194.64,170.65,23.99,35.64,2023-03-11
2026-05-19,ORD-105014,C-4523,North America,Paid Search,Enterprise,Accessories,Orbit Dock,5,208,0.09872262773722629,937.33,599.83,337.5,171.61,2024-11-29
2026-05-19,ORD-105015,C-4702,LATAM,Email,Consumer,Wearables,Pulse Band,3,105,0.03,305.55,169.17,136.38,30.01,2023-08-24
2026-05-19,ORD-105016,C-4416,North America,Social,Enterprise,Wearables,Nimbus Ring,8,245,0.04,1881.6,1430.56,451.04,117.74,2023-06-15
2026-05-19,ORD-105017,C-4628,LATAM,Email,SMB,Home,Beacon Lamp,3,192,0.1,518.4,432.99,85.41,31.78,2023-01-05
2026-05-19,ORD-105018,C-4884,LATAM,Paid Search,Enterprise,Accessories,Orbit Dock,2,208,0.09872262773722629,374.93,239.93,135,68.64,2025-06-30
2026-05-19,ORD-105019,C-4985,North America,Paid Search,SMB,Wearables,Nimbus Ring,2,245,0.10872262773722627,436.73,357.64,79.09,79.96,2024-05-22
2026-05-19,ORD-105020,C-4141,LATAM,Email,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,35.45,2023-01-22
2026-05-19,ORD-105021,C-4176,APAC,Social,Consumer,Wearables,Pulse Band,2,105,0.08,193.2,112.78,80.42,18.52,2025-06-05
2026-05-19,ORD-105022,C-4817,LATAM,Email,Consumer,Audio,Halo Headset,1,125,0,125,72.62,52.38,11.9,2024-05-06
2026-05-19,ORD-105023,C-4503,LATAM,Paid Search,Enterprise,Accessories,Flux Cable,7,93,0.04872262773722628,619.28,399.66,219.62,113.38,2023-12-28
2026-05-19,ORD-105024,C-4414,EMEA,Email,Enterprise,Accessories,Flux Cable,7,93,0.08,598.92,399.66,199.26,45.48,2023-06-06
2026-05-19,ORD-105025,C-4424,EMEA,Affiliate,Consumer,Home,Vista Hub,1,214,0,214,151.52,62.48,17.71,2025-08-23
2026-05-19,ORD-105026,C-4667,LATAM,Organic,SMB,Home,Nest Sensor,2,64,0,128,68.56,59.44,0,2025-03-14
2026-05-19,ORD-105027,C-4456,EMEA,Organic,Enterprise,Wearables,Nimbus Ring,7,245,0.15,1457.75,1251.74,206.01,0,2025-04-15
